LoRA_0,LoRA_1,LoRA_2,LoRA_3,LoRA_4,LoRA_5,LoRA_6,LoRA_7,LoRA_8,LoRA_9,LoRA_10,LoRA_11,LoRA_12,LoRA_13,LoRA_14,LoRA_15,LoRA_16,LoRA_17,LoRA_18,LoRA_19,LoRA_20,LoRA_21,LoRA_22,LoRA_23,LoRA_24,LoRA_25,LoRA_26,LoRA_27,LoRA_28,LoRA_29,LoRA_30,LoRA_31,LoRA_32,LoRA_33,LoRA_34,LoRA_35,LoRA_36,LoRA_37,LoRA_38,LoRA_39,LoRA_40,LoRA_41,LoRA_42,LoRA_43,LoRA_44,LoRA_45,LoRA_46,LoRA_47,LoRA_48,LoRA_49,LoRA_50,LoRA_51,LoRA_52,LoRA_53,LoRA_54,LoRA_55,LoRA_56,LoRA_57,LoRA_58,LoRA_59,LoRA_60,LoRA_61,LoRA_62,LoRA_63,LoRA_64,LoRA_65,LoRA_66,LoRA_67,LoRA_68,LoRA_69,LoRA_70,LoRA_71,LoRA_72,LoRA_73,LoRA_74,LoRA_75,LoRA_76,LoRA_77,LoRA_78,LoRA_79,LoRA_80,LoRA_81,LoRA_82,LoRA_83,LoRA_84,LoRA_85,LoRA_86,LoRA_87,LoRA_88,LoRA_89,LoRA_90,LoRA_91,LoRA_92,LoRA_93,LoRA_94,LoRA_95,LoRA_96,LoRA_97,LoRA_98,LoRA_99,LoRA_100,LoRA_101,LoRA_102,LoRA_103,LoRA_104,LoRA_105,LoRA_106,LoRA_107,LoRA_108,LoRA_109,LoRA_110,LoRA_111,LoRA_112,LoRA_113,LoRA_114,LoRA_115,LoRA_116,LoRA_117,LoRA_118,LoRA_119,LoRA_120,LoRA_121,LoRA_122,LoRA_123,LoRA_124,LoRA_125
0.0,3.9240314017638354,0.0,0.0,0.0,0.0,0.0,0.0,2.465096649825999,0.0,2.40975774544215,0.0,0.0,7.10350299909043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9407613745254323,0.0,0.0,8.492006418176095,2.1783405089278727,0.0,0.0,0.0,0.0,0.0,4.487482064581206,0.0,3.8787541163588677,4.190664304704199,0.0,0.0,0.0,6.449497765463124,3.546720690055774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.875985483666871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785937368751489,0.0,0.0,0.0,0.0,0.0,0.0,5.780400103367496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.878247660464315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7507217023254034,0.0,0.0,0.0,0.0,1.0665316117614527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.332658058807263,0.0,0.0,0.0,0.0,0.0,0.0,4.713868491606043,0.0,0.0,0.0,0.0,7.048164094706581,0.0,0.0,0.0,0.0,0.0,0.04024647591552651,0.04024647591552651,0.920638136567669,0.0,0.0,8.486975608686654,0.0,0.0,0.0,0.0,0.0,0.0,4.064894067468178,3.8435384499327823,4.4069891127501535,4.502574493049529,0.0,0.0,0.0,6.3337891472059855,3.199594835284358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.951447626008483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.532759349986174,0.0,0.0,0.0,0.0,0.0,1.4186882760223096,0.0,0.0,0.0,0.0,0.0,0.0,4.889946823736471,0.0,0.0,0.0,0.0,0.0,0.0,2.5455896016570523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953709802805927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328133705212375,1.4488731329589546,0.0,0.0,0.0,1.1772094205291506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.925162490162557,0.0,0.0,0.0,0.0,0.0,0.0,4.341588589387423,0.0,0.0,0.0,0.0,6.972701952364969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0111927073776037,0.0,0.0,9.030303033546263,0.0,0.0,0.0,0.0,0.0,0.0,3.8737233068694272,4.920131680673117,3.9743394966582435,4.673622015690516,0.0,0.0,0.0,6.374035623121512,3.8636616878905454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0520638157972995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8110914161986933,0.0,0.0,0.0,0.0,0.0,0.0,6.524959907804736,0.0,0.0,0.0,0.0,0.0,0.0,2.228648603822281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.440567234882964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5243352753005668,1.4488731329589546,0.0,0.0,0.0,1.0514391832931302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.918494136379842,0.0,0.0,0.0,0.0,0.0,0.0,3.4863509761824845,0.0,0.0,0.0,0.0,5.6747531040892385,0.0,0.0,0.0,0.0,0.0,0.04024647591552651,0.04024647591552651,0.9961002789092812,0.0,0.0,8.305866467066785,2.1582172709701095,0.0,0.0,0.0,0.0,0.0,4.8195154908843,4.588098254370022,3.3807039769042273,4.718899301095484,4.985532204035847,0.0,4.271157256535251,6.30360429026934,5.448366677064402,0.0,0.0,0.0,2.364480460037183,0.0,0.0,4.94025491863088,0.0,0.0,0.0,0.0,0.0,5.916231959582397,5.906170340603516,10.529484261399624,0.0,0.0,3.5366590710768926,0.0,0.0,5.106271631782427,4.034709210531533,0.0,0.0,0.0,0.0,1.9821389388396808,0.0,12.984519292246741,0.0,0.0,2.9832700272384027,4.271157256535251,6.087279482223385,0.0,0.0,0.0,0.0,0.0,0.0,1.599797417642179,0.0,0.0,0.0,3.4511353097563986,0.0,0.0,0.0,0.0,0.0,7.360074283051912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4740271804061587,1.3734109906173424,0.0,0.0,0.0,0.9810078504409588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.915100871183676,0.0,0.0,0.0,0.0,0.0,0.0,2.651236600935309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0061618978881628,0.0,0.0,8.698269607243168,3.169409978347713,0.0,0.0,0.0,0.0,4.059863257978737,4.311403732450778,15.037089563938594,3.903908163806072,4.623313920796108,4.7239301105849245,0.0,0.0,6.389128051589834,2.3745420790160643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2336794133117217,0.0,0.0,0.0,0.0,5.855862245709108,0.0,8.70330041673261,0.0,0.0,0.0,0.0,0.0,6.348881575674308,0.0,0.0,0.0,0.0,0.0,1.6400438935577055,0.0,0.0,0.0,0.0,0.0,4.502574493049529,5.8055541508147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.380197521009674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6400438935577055,1.9720773198607993,0.0,0.0,0.0,1.192301848997473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.330395882009819,0.0,0.0,0.0,0.0,0.0,0.0,3.3957964053725496,0.0,0.0,0.0,0.0,5.035840298930255,0.0,0.0,0.0,0.0,0.0,0.04024647591552651,0.04024647591552651,0.9910694694198404,0.0,0.0,8.58256098898603,3.169409978347713,0.0,0.0,0.0,0.0,0.0,4.034709210531533,4.8195154908843,3.9441546397215985,4.5730058259017,5.010686251483051,0.0,0.0,6.434405336994802,2.495281506762644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9313243880507205,0.0,9.870448218282878,0.0,0.0,0.0,0.0,0.0,6.409251289547598,0.0,0.0,0.0,0.0,0.0,1.4035958475539871,0.0,0.0,0.0,0.0,0.0,0.0,7.334920235604708,0.0,0.0,0.0,0.0,0.0,0.0,2.1230016045440236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.752477423228295,0.0,0.0,0.0,0.0,6.343850766184867,0.0,0.0,0.0,0.0,1.8513378921142196,2.1783405089278727,0.0,0.0,0.0,1.0262851358459262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.166641345655717,0.0,0.0,0.0,0.0,0.0,0.0,2.5003123162520846,0.0,0.0,0.0,0.0,6.48471343188921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810078504409588,0.0,0.0,8.733485273669254,0.0,0.0,0.0,0.0,0.0,4.170541066746435,3.677521736781235,4.910070061694235,3.8334768309539005,4.6384063492644305,3.9642778776793617,0.0,0.0,6.630606907082993,3.8284460214644596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.258327004864373,0.0,6.353912385163748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1481556519912277,0.0,0.0,0.0,0.0,0.0,0.0,6.218080528948847,0.0,0.0,0.0,0.0,0.0,0.0,2.294049127185011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.250527562682935,0.0,0.0,0.0,0.0,7.319827807136385,0.0,0.0,0.0,0.0,2.5808052680831377,2.379572888505505,0.0,0.0,0.0,1.1470245635925056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.143749475005956,0.0,0.0,0.0,0.0,0.0,0.0,2.4801890782943214,0.0,0.0,0.0,0.0,8.260589181661818,0.0,0.0,0.0,0.0,0.0,0.04024647591552651,0.0,0.9910694694198404,0.0,0.0,8.6529923218382,2.0475394622024115,0.0,0.0,0.0,0.0,4.246003209088047,3.773107117080611,3.5014434046508067,3.8737233068694272,5.0660251558669005,3.8385076404433414,0.0,3.546720690055774,6.786562001255659,3.4913817856719254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1375875771177935,0.0,6.585329621678026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0425086527129706,0.0,0.0,0.0,0.0,0.0,0.0,6.972701952364969,0.0,0.0,0.0,0.0,0.0,0.0,2.299079936674452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.134818944425797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.243741032290603,2.706575505319158,0.0,0.0,0.0,1.136962944613624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.862024143597271,0.0,0.0,0.0,0.0,0.0,0.0,3.3957964053725496,0.0,0.0,0.0,0.0,5.996724911413451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910694694198404,0.0,0.0,8.869317129884156,2.0475394622024115,0.0,0.0,0.0,0.0,3.1291635024321867,3.9994935441054476,3.305241834562615,3.8938465448271904,4.5730058259017,5.086148393824663,0.0,3.546720690055774,7.048164094706581,6.107402720181149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.036971387328977,0.0,6.187895672012202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7255676548781993,0.0,0.0,0.0,0.0,0.0,0.0,6.147649196096675,0.0,0.0,0.0,0.0,0.0,0.0,2.6361441724669867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.481944799197214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7507217023254034,3.4360428812880763,0.0,0.0,0.0,1.1570861825713874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.374035623121512,0.0,0.0,0.0,0.0,0.0,0.0,1.7809065592620483,0.0,0.0,0.0,0.0,6.85699333410783,0.0,0.0,0.0,0.0,0.0,0.04024647591552651,0.04024647591552651,0.9860386599303996,0.0,0.0,8.82907065396863,0.0,0.0,0.0,0.0,0.0,3.4108888338408723,5.518798009916574,2.792099266639652,4.361711827345186,4.532759349986174,4.391896684281831,0.0,0.0,6.9425170954283235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.926293578561279,0.0,7.2846121407102995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4840887993850402,0.0,0.0,0.0,0.0,0.0,0.0,6.469621003420888,0.0,0.0,0.0,0.0,0.0,0.0,2.6361441724669867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.104634087489153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9066767964980686,2.2588334607589258,0.0,0.0,0.0,1.0765932307403343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
